0,1,2,3,4,5,6,7,8,9
-76.37926104,-130.3259659,-38.4534414,-60.71064889,-46.77441892,-40.14994641,-45.59625203,-43.19305986,-43.93329983,-46.6196247
-59.4251915,-70.51931945,-60.10501326,-81.60582416,-72.6032411,-47.86267448,-55.49640611,-47.95650974,-60.88895379,-53.14840978
-59.08580748,-47.15078742,-142.7841592,-141.9885125,-47.92561623,-42.73581438,-80.74910399,-72.9999653,-77.28329771,-45.9094318
-57.01326236,-73.93267744,-79.08117976,-74.61597647,-74.22903809,-75.74909078,-78.55009058,-70.84417797,-89.41266529,-69.72217048
-71.80340865,-70.19140092,-79.72240061,-75.4904995,-66.76291306,-84.13502481,-72.24984466,-61.71407931,-57.70571959,-64.27118372
-86.14888064,-97.10624921,-93.58633237,-87.60302623,-92.66960414,-93.72319355,-93.06931268,-89.70926459,-109.0842012,-93.46571537
-94.06620809,-107.7685384,-108.4858561,-106.8377431,-106.7775945,-111.7189197,-105.8550319,-107.5062158,-106.7769614,-110.6112221
-109.1150027,-120.9326808,-117.9628675,-118.1323261,-117.9525048,-114.5376708,-114.9536507,-118.3811157,-119.413561,-109.5563593
-109.0872215,-82.13074817,-77.88731227,-83.78872766,-87.19522873,-76.95182633,-79.30693965,-76.16735103,-81.64539747,-78.36227417
-72.7994528,-80.63752342,-88.53382709,-83.99801787,-82.43423055,-85.14183068,-82.95553152,-77.01890364,-91.40102,-80.96680237
-88.56431486,-82.83420117,-79.13637566,-79.07281926,-87.4098317,-86.23792964,-110.5226486,-83.80150678,-110.2359027,-84.93640631
-76.65859594,-66.7494744,-67.08128529,-63.58286772,-67.48464671,-67.35429324,-59.32164633,-63.94924639,-66.84403598,-62.78414044
-70.7378613,-74.90236144,-71.37159011,-76.27092605,-69.76767254,-75.67931616,-72.85713376,-81.16758196,-76.27904429,-71.55520627
-94.30135968,-69.4777646,-66.7262773,-73.63550609,-72.86115267,-68.34976154,-85.12235856,-75.99576494,-79.17653753,-66.88311185
-93.30375348,-83.35848301,-87.26800633,-85.55129861,-84.5717265,-86.36350453,-82.23890021,-84.94752179,-87.19219072,-85.15000868
-85.16715689,-68.07531964,-76.57911136,-73.05372788,-73.72869234,-72.4521906,-66.06427056,-80.48357974,-65.58486196,-72.89870246
-68.83415481,-71.70215588,-68.66992087,-68.03099777,-62.53515722,-57.89801097,-59.8108404,-119.7538346,-69.87363895,-60.75082842
-89.92898086,-89.66507808,-94.265067,-79.14888005,-83.98232072,-87.3326283,-87.23225861,-130.3255732,-82.89065895,-95.32239159
-96.131653,-182.2683086,-221.7012161,-183.0153313,-189.4730797,-208.130505,-192.5514526,-216.7308149,-202.801523,-202.6788948
-72.71351247,-68.53677109,-66.99454691,-64.14195517,-70.76041632,-60.46724834,-73.47353419,-65.34061955,-65.24623168,-71.11695184
-56.2757021,-51.57859332,-50.66948928,-51.39703238,-50.76251929,-51.91163771,-49.72858419,-52.87585807,-125.0341166,-49.30027575
-76.75772669,-59.56880167,-61.73597284,-56.22789406,-64.20489709,-69.97053768,-51.15896042,-58.6249542,-54.85790992,-60.29750152
-49.16282451,-84.1922609,-61.66162463,-68.23833416,-64.73493027,-67.84145433,-75.84446455,-83.01365376,-69.23767103,-79.03675552
-77.7379516,-52.97898029,-53.36039479,-58.61515656,-55.89541443,-54.66871118,-58.15978967,-55.12298489,-132.4314401,-60.85375514
-90.41668428,-64.99796315,-96.36747296,-86.71833464,-129.1682499,-94.4837233,-64.2066872,-126.3366794,-113.5214115,-99.87638358
-73.1405436,-42.68913311,-62.9075515,-46.08340535,-59.86099767,-50.72834005,-58.35952591,-57.25662374,-63.45800422,-45.12776184
-68.61577572,-79.6079928,-94.30678679,-83.21735264,-83.88518537,-84.42136514,-79.82426565,-83.28388251,-81.24022959,-83.16084891
-76.51649508,-80.94547229,-81.36380386,-80.81620935,-79.10878815,-74.10511182,-75.63814706,-77.70669741,-80.06358561,-80.80203928
-77.15235291,-89.90985525,-63.06597108,-48.35969319,-76.52819089,-75.80977136,-59.14669291,-60.35505115,-55.87295696,-38.50857902
-69.54433119,-61.29961765,-64.02156476,-70.61121042,-66.30907754,-62.83701177,-65.1292147,-61.03042486,-62.13841514,-63.46564121
-67.11453932,-67.64950084,-68.91502566,-72.13601899,-71.91688382,-69.35618309,-116.3050543,-68.03991631,-68.1102106,-66.3397236
-69.32959392,-73.4906094,-77.50102181,-81.60784088,-77.76753969,-82.07250405,-82.40848815,-81.37547408,-79.80397068,-74.69736765
-65.42714048,-103.9373962,-99.07401141,-92.32399819,-83.14998188,-91.70779097,-101.7225175,-87.3587275,-96.71411068,-74.60889813
-53.74396395,-77.93835679,-78.5375116,-75.06775079,-62.45020544,-86.43286829,-59.68743233,-70.06681353,-69.66240681,-76.3783013
-53.01274059,-60.72796967,-53.4974602,-52.87062937,-64.70317296,-56.46468578,-63.54376665,-53.9949566,-53.22494885,-61.55150666
-55.5457875,-48.05721145,-56.01602899,-55.03253266,-63.60641489,-57.39773939,-62.17691928,-60.19885538,-47.57899571,-57.05855876
-50.50891957,-81.39980012,-71.87486194,-71.34430158,-83.7743114,-66.85311176,-67.13567146,-71.77455089,-78.15338711,-76.40752126
-68.32821721,-64.99079694,-55.43276376,-65.96841918,-65.09312892,-61.81035508,-64.69058193,-60.13250339,-56.40048606,-62.91584385
-75.73376871,-70.16714529,-66.96477652,-61.7063709,-67.45708613,-66.12261601,-65.56363707,-67.76805392,-64.60191114,-70.26976197
-70.32424924,-71.27487627,-72.56810072,-67.65930565,-60.16332745,-64.17090154,-70.87225456,-71.27230162,-70.55319806,-70.31425422
-71.33236025,-98.15511523,-87.26250558,-102.3065181,-103.9133935,-101.7447354,-99.7603081,-87.39825217,-101.6173049,-102.6845353
-76.21732263,-70.08136995,-70.15519055,-73.52415383,-66.88592148,-69.58027586,-78.84375406,-71.61651341,-71.83276546,-69.74726132
-72.2792157,-59.01058197,-64.17726705,-65.89060507,-64.06850699,-68.29981663,-62.14470517,-73.90663399,-60.94045497,-65.61913149
-67.72910723,-74.22664898,-74.157749,-74.78273602,-79.76537351,-77.02438515,-77.42116533,-78.183361,-76.83856624,-76.12510047
-66.62164598,-72.38991471,-62.78167496,-64.44288699,-42.19485039,-57.51734901,-70.22128378,-59.54389388,-59.50351843,-63.79309619
-63.44529374,-62.65018554,-51.28167377,-50.68921651,-55.82596539,-49.51433968,-59.69527244,-49.65790262,-43.39919059,-51.18227795
-61.44869242,-54.48727988,-51.878503,-55.88236155,-59.19056487,-54.51331062,-49.92525164,-56.40926935,-64.27402255,-51.76373316
-62.74375581,-59.41603037,-61.06223252,-61.20013419,-68.6991747,-63.74525686,-62.50098543,-66.48414204,-60.21697926,-56.4364382
-60.21748586,-56.91569697,-68.71777976,-61.17568718,-60.76696505,-115.8308887,-127.5026887,-120.3475158,-116.2866375,-60.97905346
-121.362905,-59.70403029,-55.13124789,-57.7100185,-55.63036154,-62.65199496,-52.439582,-61.41382414,-53.52723232,-87.09766589
-54.12045343,-46.17367302,-45.20802218,-46.64466557,-48.24176048,-55.17769414,-46.24342259,-67.27924666,-49.66423972,-46.50151224
-40.87523789,-83.23479237,-87.35909579,-82.26230932,-78.42457859,-72.44556008,-73.78256785,-85.51491021,-84.12689772,-89.41902775
-68.9501046,-111.1657449,-46.73749611,-45.28508853,-44.70938681,-45.77258872,-44.8235245,-44.81146432,-109.8878778,-42.92420172
-65.71820835,-75.97987258,-56.53956316,-72.32681001,-53.60177627,-53.61558588,-53.00345565,-54.99058169,-61.7268178,-59.02835219
-48.02694767,-69.86412955,-70.94786931,-69.67140126,-84.17046018,-56.0050726,-34.72027,-40.77171752,-66.71267758,-47.72673846
-47.24881583,-85.62779624,-72.45292201,-48.58432081,-52.91033103,-47.19672371,-50.31489989,-52.66731623,-56.85636892,-52.19999985
-55.40690666,-34.98616619,-29.07838952,-56.89623183,-30.47416937,-37.60190507,-31.74704601,-27.38528229,-30.7541478,-28.58698216
-53.33652078,-73.18524936,-73.63633658,-69.26507199,-72.84278084,-54.03585035,-65.99569841,-71.10431351,-69.68136239,-71.64668451
-52.13341019,-59.55548331,-55.79499132,-54.61201258,-52.21981452,-58.35826755,-54.92999933,-57.07741518,-61.33087445,-61.74093376
-60.0937441,-72.00904072,-68.00923753,-72.19312842,-71.56267778,-71.1773235,-68.76777584,-75.83017568,-70.9725252,-66.14752108
-55.20546886,-55.07553067,-55.72519127,-52.29642667,-59.63696161,-56.90772138,-60.04325383,-54.97244766,-53.88464173,-57.12664083
-39.89742145,-39.19357288,-43.52157942,-56.19871512,-63.99005739,-42.8249891,-53.22239966,-54.48702668,-48.38638822,-45.15315925
-53.13210643,-45.53363437,-49.24987516,-43.41472957,-46.44921494,-46.62727958,-131.2784226,-48.60556536,-47.62671939,-46.85615654
-66.69487682,-48.12080949,-60.43088872,-50.51309367,-49.17806637,-49.5620481,-47.06047649,-47.51338167,-46.87709203,-50.32197676
-65.91666307,-69.5518123,-45.92349577,-73.95556049,-47.93475242,-73.24718028,-59.13860146,-81.63093905,-69.08009254,-81.23326103
-48.33750707,-54.76990897,-60.49538606,-57.28451733,-48.69225851,-50.73795528,-62.64861793,-64.75727091,-51.07756896,-48.82231047
-60.82726525,-76.19381417,-72.78570059,-50.296771,-50.81783558,-49.86650219,-51.97587178,-75.90110636,-51.98880265,-53.98142074
-72.96327825,-74.07210391,-73.74254707,-105.5549119,-72.3626831,-93.34574605,-101.5627368,-73.41401895,-92.42851443,-73.64102429
-89.06380032,-56.2044752,-72.51476662,-59.04261738,-52.34363648,-52.90919472,-53.87354559,-54.41432719,-54.86479418,-53.78893783
-81.58115725,-94.25039783,-78.97652988,-82.52024042,-76.22890301,-82.6977216,-90.14249475,-91.94937385,-108.9902372,-88.31940049
-89.26473311,-75.5780655,-63.7649497,-69.94821392,-87.30057122,-69.37105142,-56.91942562,-67.63469036,-77.52697709,-57.07026587
-49.78954942,-67.44316875,-62.56454455,-69.79878484,-72.32503536,-71.92721084,-72.18592347,-69.38682758,-64.88989255,-73.10015607
-64.83981981,-92.3325141,-78.42699969,-83.64886028,-92.16539804,-84.04116531,-75.22667915,-47.83332385,-81.95951067,-81.19205749
-75.81153035,-49.87616796,-60.32463226,-59.09119259,-84.00550537,-47.01099639,-63.05469803,-52.65999759,-43.10650386,-58.84812729
-52.84652749,-67.45029776,-55.94252306,-52.7753613,-61.95883982,-62.99893783,-62.47817227,-66.08726959,-57.05509377,-67.26794137
-57.44730075,-47.03609857,-130.2777185,-92.24875074,-119.6536865,-97.6977855,-111.9509619,-99.6293303,-75.35773075,-62.0230535
-62.2605216,-64.86292573,-67.45586113,-72.6432904,-78.28567253,-70.29508414,-130.5958801,-68.47084897,-69.49921629,-68.3835802
-52.73308485,-49.5622795,-53.98076638,-46.04225615,-45.27004855,-27.85790867,-32.92447955,-58.6900427,-47.6829842,-51.40936858
-42.75552506,-57.89873683,-63.34373089,-54.01611303,-53.98467447,-60.17923392,-54.74806235,-69.84365653,-57.7782651,-59.17306754
-49.47677165,-50.82160763,-56.18157103,-56.31850321,-43.87876933,-40.33293722,-50.80886633,-44.41174182,-60.38174761,-41.70387457
-41.58226894,-50.77420537,-65.53239066,-57.03910604,-51.92513047,-56.97894809,-69.20812648,-64.7063634,-73.93874731,-57.06710301
-46.9318284,-46.38573545,-33.42098148,-43.07236199,-56.17003017,-53.82896672,-46.95036224,-36.46640843,-50.21616322,-48.01165904
-47.38163189,-134.0572639,-51.82990151,-53.87067111,-53.64808827,-59.05696489,-49.12413558,-101.7594789,-50.89981776,-50.5499317
-44.48075229,-51.78436499,-71.18892949,-48.80422492,-73.81586506,-52.52192443,-59.50557108,-40.34657854,-44.87055377,-50.95432148
-40.89259474,-45.78612086,-25.91466513,-104.7077813,-98.66036373,-44.17088104,-112.8991418,-33.14023068,-102.69954,-42.57264853
-50.54522924,-42.15326908,-31.5059597,-35.00301176,-40.94157818,-54.46849987,-42.13878293,-36.59020557,-46.41703049,-34.47236065
-54.56889051,-71.42521862,-83.83116332,-76.71171637,-81.15111021,-73.90173838,-82.86771802,-83.16749088,-81.51810981,-86.71020691
-52.7894662,-86.01659111,-88.85293837,-93.68946927,-86.62429172,-83.63118327,-83.86812744,-88.53133362,-82.00583027,-89.05159094
-56.90560156,-69.99468172,-68.33746162,-65.11701407,-68.98911703,-69.69550288,-51.83439903,-68.18119357,-59.65266796,-54.28059189
-66.11798296,-54.81087486,-34.12035276,-38.19969971,-35.52161619,-52.61558584,-31.05836257,-49.45018482,-36.80826818,-39.41234062
-133.4569357,-116.4729817,-112.0554827,-142.2546328,-54.38169387,-102.5559559,-121.5767613,-99.93738025,-116.4137015,-121.416539
-107.1449561,-52.22761218,-58.39670535,-36.41873184,-43.59757874,-43.90866929,-131.1785739,-130.5511309,-127.1821608,-73.62817095
-99.91163665,-138.5046132,-100.9158067,-80.87209071,-99.85475148,-72.59125107,-76.21868522,-73.79953122,-89.43206803,-86.6783325
-64.97681885,-27.19697952,-31.73844989,-41.85378132,-70.01432276,-41.36423232,-25.9729219,-34.58300243,-36.13892683,-57.2434374
-54.83570249,-62.03208127,-56.8022214,-45.07832809,-39.85476591,-52.60538123,-42.70616351,-36.65486518,-44.91694505,-52.19509548
-47.6134076,-12.39160877,-8.016152704,-3.744767862,-7.263852897,-7.717144814,-10.67077271,-0.130074989,-13.03353422,-8.003349968
-37.39867966,-32.06292395,-34.45382472,-21.51342723,-25.1873832,-41.57142655,-18.3996787,-35.55164004,-46.13668283,-27.87163335
-28.63883884,-31.57791054,-24.84803778,-35.45307264,-47.40390815,-24.01812436,-45.45157515,-46.81863222,-26.61777235,-62.28924389
-32.20843961,-18.72289228,-12.32725135,-21.04615097,-9.389346118,-13.74360386,-17.70291756,-31.190125,-18.65002074,-19.94290893
-47.53940673,-45.66798543,-47.3958295,-55.49663854,-57.4595142,-56.17268018,-59.72649186,-56.11181146,-57.12461036,-55.02313002
-44.09053751,-32.53396162,-44.92419744,-43.85670095,-37.2862718,-39.6577695,-37.27044099,-33.03600558,-47.40281789,-51.83418741
-34.0878875,-18.88942919,-31.37793,-31.13523357,-18.99129725,-28.13865592,-16.15803306,-17.88311563,-20.79796886,-19.04016808
-28.05651345,0.130646562,-5.905888675,3.975402416,5.981491403,4.302829213,2.285170612,-8.28503814,-4.67518311,10.57139182
-22.30086888,-58.17624844,-43.73257851,-40.47602037,-38.57709355,-38.17755567,-38.10930909,-43.18682348,-46.09487147,-51.60143679
-18.91322201,-42.60937649,-43.2507626,-50.10523527,-43.19760223,-46.43407232,-42.54530041,-49.20624248,-45.42500388,-49.25126868
-20.51293823,13.66757813,12.5383146,12.2348014,-6.216291289,11.31769398,2.145821732,2.377499635,1.269018095,16.64337414
-26.47076657,-7.98984737,-15.35713236,-5.912205344,-6.415242361,-7.569297713,-12.02397782,-13.18946126,-3.182837168,-7.634920566
-8.764861335,-37.1881311,-23.15933099,-24.36885688,-27.18502075,-26.91554248,-24.87753841,-32.78177665,-26.36256959,-30.01244692
-11.72303227,-37.0064574,-34.42798682,-37.83036074,-38.39026075,-36.99143652,-32.2184266,-35.7821215,-41.5902504,-33.66432558
6.0146548,-8.616800332,-16.28923207,-15.30177629,-9.939875655,-17.84174208,-15.723257,-17.89954552,-17.80854304,-20.66649563
-39.50987673,-29.28306909,-30.0362357,-37.33974575,-34.56254164,-34.3752725,-34.25937287,-31.51537921,-27.18044514,-34.23873986
-26.54389751,-23.20701916,-29.11193527,-28.92792337,-26.97794272,-30.03842306,-25.99989819,-33.61487284,-21.59780865,-18.86149444
-22.79844607,-1.24777365,0.379636434,5.818509556,0.913217805,-1.787193462,-0.359927527,-5.652530505,0.400983638,-4.968363141
-23.33216753,-66.52530913,-56.35409562,-55.3584885,-63.98773423,-63.88612043,-63.74025689,-55.68865857,-46.99910681,-74.87945451
-15.13134522,6.158349096,-3.601500672,-9.734978707,11.74920763,8.667425703,5.852018775,-14.29138355,1.281385183,17.39019554
-37.67054254,-101.0718591,-91.10374717,-88.22979127,-102.6394697,-35.08218676,-97.97784188,-77.72439874,-92.5481096,-101.8536744
-35.87786447,-35.74716894,-34.06877767,-36.57517834,-32.39887501,-31.74307006,-31.55729027,-31.85074167,-29.50046843,-34.13547067
-41.92719278,-75.37091869,-69.36265049,-71.43138175,-53.22536921,-73.24731946,-71.34412715,-72.71387668,-57.58542391,-75.91928857
-26.96026367,34.3264594,56.37812335,36.48226296,47.0875986,65.72264328,54.12000808,47.4869552,37.6532044,50.48129978
3.876528127,-9.409203845,-48.20824353,-35.82535614,-11.94683975,2.013546884,1.619525643,3.824799122,-13.68569343,19.04528078
-30.10248908,-52.11823107,-65.45888606,-52.73089216,-67.60961388,-65.48786365,-60.49370557,-65.61231939,-51.85225751,-44.2151823
4.670925121,48.2856776,54.37298252,48.27195495,47.16894461,41.65271203,42.20215259,32.74087056,32.2309388,45.30808158
23.02089076,36.68926323,27.43659977,30.76269793,23.41109708,29.33263451,39.9012172,33.87361925,42.85349162,23.48246494
9.164617471,-2.128626062,-7.899369485,-5.346526336,-13.85967119,-20.65532409,-19.73670761,-7.770196651,-3.222470173,-20.79184851
21.35576443,26.81931338,-108.3648314,44.74515459,-108.8828594,22.48053342,32.53199456,36.57760968,-87.70403164,-80.64604436
-27.25741807,-54.7753087,-53.86722732,-51.13970251,-48.77940219,-45.28611572,-48.62539998,-131.6189782,-40.70953048,-47.0172775
-91.28525515,-103.3500428,-13.22156306,-105.1677256,-120.8371844,-19.52489917,-108.1258773,-32.1085121,-36.56959087,-118.0189611
-14.6973342,-28.80469128,-7.219692727,-118.8696336,-120.9312467,-128.9989995,-111.4474581,-115.587449,-13.61749582,2.757919719
-54.76189306,-81.0783676,-99.65712973,-32.70512205,-28.16697742,-29.25575894,-56.21708566,-61.72660877,-29.15094132,-41.85097558
-4.343820539,-54.53839534,-37.37494799,-37.4007549,-29.84966162,-14.91183186,-27.10303779,-41.0710411,-14.01818868,-20.13112331
-29.2672918,-47.75637531,-58.68395962,-93.68521825,-68.05692738,-53.01319159,-48.94145869,-56.87179866,-69.58316961,-61.17665996
-7.894976921,21.89699684,40.15057256,18.24289576,33.76301568,39.54464615,21.80412517,11.75789622,11.99015767,33.72735116
-4.647499041,-5.472878948,-17.32985362,-0.878223803,-13.55779295,10.81531173,-6.000432393,-9.221354378,-5.675519109,-12.50992653
-33.69881676,-87.57916526,-89.06541303,-92.72110957,-91.33521069,-86.25331216,-91.83919682,-90.55266991,-89.01041118,-93.4660313
-59.55981784,-96.89319164,-104.6593727,-104.4339262,-107.4947654,-97.29201171,-108.4485892,-108.6535279,-111.033653,-105.4536701
4.41566785,42.84743701,23.82034679,19.11267614,-9.449387679,20.69351124,11.17984564,17.20156659,37.07554543,15.08037456
15.95170891,-68.29956021,-67.95851166,-62.58463409,-47.30531775,-54.38463516,-48.14872447,-63.25477373,-55.12155485,-61.14462455
-17.72348518,33.70536114,-20.29135257,21.91794941,28.87585608,28.66110205,19.22061439,10.00614142,-40.06295084,39.2208361
-1.065108468,-15.7956563,-11.31575272,8.487798,2.925033606,8.403376881,-7.267506023,3.609272651,0.401627279,-16.68321541
23.44214508,21.1714659,27.77754424,8.756520239,39.07263784,12.89128054,18.38471134,37.11615777,28.18318268,14.72887571
11.21351704,-4.733884269,-29.84552018,-39.36021323,5.870677734,-17.41365334,10.54369641,1.140153412,-57.31514844,-19.66319597
6.934008604,-32.81188032,-38.56564664,-36.44876421,-39.97122311,-63.38494209,-36.75669308,-38.60275344,-46.53715549,-47.90325705
5.017322593,45.34012953,43.22301209,39.91661883,40.27477863,37.72856545,39.20165716,41.96444234,36.30431621,40.94477923
23.75411106,44.28464572,42.17627366,48.2648285,40.00372289,48.45960519,42.79640142,51.11263689,37.20934316,-79.57320943
39.02665844,-0.669099427,-5.873226624,-0.790657413,-3.62068223,-9.72356087,-19.51441042,-48.35248782,-15.40925824,-23.93404595
33.55423046,-20.33822705,-11.81887723,-19.30302768,-15.19634548,-16.33270521,-23.09601796,-14.09304725,-17.24601846,-32.83976118
4.666370319,9.295572388,20.11034183,8.648755647,19.28739781,-89.30523392,21.43943717,24.28792163,11.95976809,8.192133697
7.179130007,12.92917619,16.31158501,4.767369441,-0.847438187,18.60687068,13.74365253,19.41669129,12.59331479,1.37744107
45.65501783,48.13416808,51.34823587,49.98006258,58.58524552,31.86430576,56.35109811,51.02035518,38.6694652,43.26581263
56.1593512,55.58882494,62.24692321,59.27701211,41.68500687,70.05959021,57.81392413,45.98991003,71.53626045,66.01919233
56.12919584,49.67821729,41.25009074,39.17803495,33.03783049,54.87621638,42.96014847,53.97757236,37.90970775,47.14075071
40.42433099,51.92334517,50.52505816,60.94926586,46.76714677,55.34908001,54.57445357,62.59605252,48.66482937,58.36911861
33.75100717,102.8303998,71.39481881,56.17414416,32.493573,67.19166661,58.99876626,73.39476202,64.83471929,43.77766664
37.39973395,18.23809926,-2.701283725,6.687539516,-2.924278322,10.0256308,5.069084963,19.20912554,-1.738092204,-7.031977213
35.72779543,30.69158136,44.99562286,26.07173629,41.56934775,47.20881041,37.11497273,41.60251658,48.02429004,30.92059639
48.49099053,10.25541424,11.93396489,33.86489985,13.98511268,36.64799968,30.58422451,12.86171691,29.40050092,29.15506092
33.0867593,28.20013964,16.57427835,7.445763467,13.16982055,4.740226635,-13.85866109,18.89844854,20.22944712,19.13886158
38.04644411,36.05187612,36.9932755,13.29051158,42.81020713,19.08377429,51.95376617,21.99550813,24.71601509,28.75885823
55.90195746,32.874059,60.87313743,47.94884529,76.8057614,61.29121299,39.93663744,43.36583027,33.58448055,65.42818953
81.10116343,80.74443824,70.07974791,92.12915553,62.67847241,74.92728531,83.65919508,61.62351098,92.70572622,91.04612551
77.27943167,45.17645628,68.48865735,73.01901781,40.28404647,67.73826071,58.5482093,57.20706827,57.46363593,75.28955842
65.54672781,30.96789994,44.22285858,51.84508601,34.42812693,56.50963848,45.74635297,55.60533443,78.32871915,30.02233933
72.50279324,72.91327956,61.67723675,59.86569448,72.38994976,73.72407652,60.73038891,59.90560566,51.79230484,60.18412023
73.11068329,66.59133728,79.57592983,51.96220609,60.60596434,67.07504164,70.51786768,57.92156142,66.85158546,60.55327446
80.1433673,49.90783122,44.06809941,65.97672903,40.32884974,34.86392678,42.93694511,64.74290922,47.41773306,49.64781144
77.7749159,54.69528269,71.52994976,57.91475953,76.14317129,63.59685545,68.92516488,68.86543787,64.40086436,75.49402254
60.22681132,106.8169493,115.9983624,120.0671573,128.0470156,124.1707601,116.8246308,116.2882345,115.1402518,116.4557507
84.95349319,36.50096733,35.97636093,53.74701107,56.06312876,55.43884372,55.31466807,48.12514009,44.94746697,30.48564351
60.53527549,78.48716658,96.66628711,90.34402574,96.02639053,93.19256877,79.01269576,70.41981492,89.99991344,90.21771007
54.07168157,47.11057602,-43.08955739,8.989680876,39.51847587,51.02195423,-63.85213275,38.06963493,-99.70063738,30.94109028
90.33962573,115.2827705,119.9759832,135.6325064,129.4349939,117.7783481,122.9518877,127.8760719,132.600313,128.8805475
81.13196645,86.14034424,75.33488001,-98.61098955,74.52378978,86.03867109,91.38694743,61.93880943,-25.43506382,78.67097541
96.16824842,106.6423101,97.20397352,97.05607437,90.30321248,97.75191517,95.65351358,95.42714607,106.3617969,99.38776904
87.37008945,121.4344378,111.6193116,116.3576585,119.1345469,131.146651,120.0876473,116.2217091,131.5036259,127.451157
120.2769028,141.1027301,146.05805,134.1488534,141.061038,135.3021459,120.2411959,130.5870788,142.4123825,133.736361
110.188184,131.1851885,134.2473746,127.3486735,133.6623169,131.6872051,128.275916,130.971418,134.2333493,137.5921581
115.9348106,112.3326752,102.7911414,103.2408153,115.1451009,98.88466694,107.5543551,108.9634554,102.7845702,103.6975286
124.9061527,121.8314575,102.9730389,116.2512084,110.9790108,96.67458771,97.47926094,112.2898733,101.0123609,107.7376477
136.41516,110.6504893,131.4968794,124.7742139,130.412714,130.6093634,123.3064245,134.7476763,136.3005221,136.1361917
132.3084587,142.5760873,141.1596896,130.9955574,118.6392143,137.7032128,137.907286,139.0786829,136.7949634,137.9952184
135.9268142,143.6897522,134.0455081,139.1130386,145.148398,151.6011905,143.2167872,132.0072499,138.5594685,130.8659889
128.8367239,141.4065595,133.7458422,141.4326053,115.7417836,140.0343681,134.4644581,137.3522471,141.3171391,140.2395597
121.2701912,119.7043766,113.0533605,111.7995392,109.1615807,108.9015042,111.0411701,107.6647285,109.4003371,107.9919874
121.2595283,108.92491,33.93966348,111.8827113,105.3095262,104.8486843,110.1559772,113.6363708,117.6823756,107.1095897
124.1814373,63.70012874,90.84291964,87.012409,82.58950226,92.36309751,91.93083055,67.66777007,85.85699148,84.52185414
102.3964141,121.7691412,132.6054386,128.9083945,119.6411024,120.5881393,117.2072974,125.2370555,121.3380443,132.3068551
123.076086,122.7572497,131.9359961,121.1357034,129.4059262,124.4545702,112.8116216,131.5233254,61.21941003,119.7220247
130.4463988,142.7772847,137.851772,139.7510573,141.3366807,139.0031439,141.3138504,142.7834181,137.1141784,138.6938059
111.2422855,129.0659996,127.6657772,115.026012,126.5592939,121.9677351,120.5632283,124.0781688,116.981241,126.6509461
139.3940223,128.7393742,135.7508381,136.5109827,131.4192266,127.5828853,135.1196643,134.3907129,129.0502042,133.2567978
136.0125349,7.261068959,136.8504935,146.8393412,154.2954457,152.4393892,136.4428831,157.1714358,157.3075668,154.1957875
133.0676662,156.0562114,158.7081003,161.5038986,163.033006,146.6943333,136.0823684,154.3904048,156.7946641,152.6533865
141.3517386,136.8942577,145.0307074,134.1163671,146.1330547,147.3884249,134.7153085,147.9943448,146.9980087,135.5725543
157.3953277,147.279411,170.3691671,161.0180036,170.2683969,164.6852422,164.5248665,154.3195406,174.0824532,178.3216602
110.0450972,32.60036686,18.38835289,75.83213,28.07021545,35.21495582,36.05672227,52.06634214,55.50400674,76.9261902
133.5043281,174.5680854,152.5454525,174.9900707,166.7705347,166.4225461,173.2241517,174.1813769,156.7211372,157.5288094
138.9965567,136.8692441,140.8104969,140.523252,144.6694837,143.169583,134.3739523,127.6558877,141.8260697,132.378881
157.2463612,122.5674354,108.2195652,122.3328261,124.5902998,124.3803258,129.6864946,127.1636392,121.2175964,124.7727542
141.9358108,125.3776086,137.9583839,137.4916281,141.2283954,123.6460087,134.3334727,132.2741174,139.4397798,116.5147364
138.3489999,165.5089168,156.4520788,164.4865201,154.5865803,156.2462758,161.1589557,157.0112566,155.7695223,159.9519887
143.4174644,126.1905219,140.2467635,135.3572846,142.8450904,132.5382211,137.4336033,124.3121557,154.922434,147.2953953
143.7852567,132.1221898,139.6316102,149.2181899,151.3934192,142.5436599,142.4411578,156.2749842,134.9250428,144.6434753
140.023781,156.1551898,147.1271473,152.8069894,153.4754013,149.1898341,157.2668891,152.2268926,150.9831613,136.5186758
145.9642811,150.7385657,156.5543879,158.4005885,146.1823851,152.0851757,148.4584399,154.6660283,149.8751582,146.3845045
172.2673841,151.5887317,149.6170107,165.5511753,161.9318038,155.7708875,158.7699784,147.7748397,155.5109567,152.7259926
144.5556815,160.902062,167.3121323,165.3104844,161.8736264,152.7726719,166.3313063,151.720108,132.3099036,153.6565642
163.5745456,168.678108,174.185094,167.2402524,164.7870863,182.0532581,162.3713757,164.4546374,168.8836318,165.8745673
171.0724205,157.1559753,150.6223353,156.0936601,136.244606,156.2355418,138.5678277,159.7117156,163.2067639,171.5806363
141.1487515,173.280882,175.4323781,175.6960311,162.6711405,166.6911003,163.5104545,170.5743526,165.4055869,172.288949
162.1282102,180.4141812,182.4753437,174.3081322,177.1128898,172.1808989,165.073825,182.458444,176.6636063,171.4635659
150.8468307,181.0791395,186.0756812,178.8076464,181.9478334,176.4763345,179.9778539,180.2811732,183.3943213,187.4472771
