,mean,std,worst,best,best ever,median
0,-0.09657229757175713,0.028632965872706643,-0.16338367897768696,-0.030624474172091177,-0.030624474172091177,-0.0923588649989888
1,-0.06806467796497624,0.021215565085498267,-0.10362647419454148,-0.029399789160193934,-0.029399789160193934,-0.07116625132597984
