0.12647486,0.038255457,0.011842602,-0.14475569,0.37721315,-1.0000001,-0.38137662,0.9999998,0.0,0.81241447,0.30293292,-0.4417088,0.8199491,0.0,0.40304378,0.40762094,0.4218867,0.4476041,0.4883393,0.5508404,0.64838696,0.8100226,1.0,1.0
0.14801142,0.042971276,0.014309642,-0.1588037,0.2961975,-1.0000001,-0.29030252,0.20874965,1.0,0.80883807,0.0034193099,-0.31360745,1.0281442,0.0,0.39566582,0.4001592,0.41416383,0.43941045,0.47939998,0.54075694,0.6365178,0.7951946,1.0,1.0
0.17758495,0.05926211,0.021448335,-0.18481475,0.28959316,-0.22139263,-0.41497755,-0.9999998,1.0,0.7933152,-0.18749516,-0.27521467,0.31147203,0.0,0.3870934,0.39148942,0.40519065,0.42989025,0.4690133,0.529041,0.62272716,0.7779661,1.0,1.0
0.20545855,0.055679437,0.026479824,-0.2140832,0.2682592,-0.22174779,-0.5309613,-1.0000001,0.0,0.8220821,0.37001836,-0.3931918,-0.9999998,0.0,0.37714955,0.38143265,0.39478192,0.41884702,0.45696506,0.5154507,0.6067302,0.7579813,1.0,1.0
0.23059528,0.050131846,0.026141549,-0.23451069,0.23995343,-0.31399187,-0.6475723,-1.0,0.0,0.87013555,0.6105466,-0.5094925,-1.0,0.0,0.3662359,0.37039506,0.38335803,0.40672678,0.4437418,0.5005351,0.5891732,0.7360475,1.0,1.0
0.25723583,0.052821923,0.033161353,-0.24155426,0.17628737,-0.7783707,-0.63490677,0.0,0.0,0.919863,0.63419044,-0.6064272,-0.87047225,0.0,0.35504842,0.35908052,0.3716475,0.3943024,0.43018672,0.48524508,0.5711756,0.71356326,0.9836862,1.0
0.2838813,0.05321115,0.0313832,-0.2456965,0.09609835,-1.0000002,-0.55773866,0.62710124,0.0,0.9549344,0.44821998,-0.60455203,3.973643e-08,0.0,0.34360924,0.34751144,0.35967353,0.3815985,0.4163267,0.46961117,0.55277306,0.6905733,0.94929373,1.0
0.31083295,0.05385222,0.028071279,-0.25240347,0.014730025,-1.0000002,-0.5986848,-0.41110423,1.0,0.9654663,0.15607253,-0.53151023,0.57897896,0.0,0.3318566,0.33562535,0.34737143,0.36854652,0.40208685,0.45354882,0.5338663,0.66695327,0.9158259,1.0
0.3449506,0.06882761,0.033454847,-0.26977336,0.010447044,-0.54420936,-0.64584875,-0.49582246,1.0,0.9458763,-0.24489498,-0.4872074,0.35657445,0.0,0.31918854,0.3228134,0.33411112,0.35447785,0.38673785,0.43623534,0.51348686,0.6414934,0.88086575,1.0
0.40068388,0.10861391,0.15896687,-0.14602646,-0.09101935,-1.0655608,-0.6380466,-0.056351285,1.0,0.8968126,-0.5522847,-0.5606818,-0.63183016,0.0,0.31286433,0.3164174,0.32749125,0.34745446,0.3790753,0.42759207,0.50331295,0.6287833,0.86341286,1.0
0.45524225,0.10863921,0.21225059,-0.11011956,-0.18225078,-1.0744622,-0.63548315,0.03179099,1.0,0.8782206,-0.20751187,-0.678097,-1.0012027,0.0,0.30790323,0.31139994,0.3222982,0.34194484,0.37306428,0.4208117,0.49533188,0.6188126,0.84972167,1.0
0.5029735,0.095659524,0.20608933,-0.11601449,-0.2625023,-1.0161692,-0.6309525,0.04389475,1.0,0.8634144,-0.08604908,-0.6349083,-1.5099843e-05,0.0,0.30272084,0.3061587,0.31687355,0.3361895,0.36678514,0.41372895,0.48699483,0.60839725,0.83541983,1.0
0.5559231,0.105902046,0.22739127,-0.11026632,-0.35392535,-1.1433994,-0.61656797,0.10896987,1.0,0.83614904,-0.3364929,-0.63389087,0.0,0.0,0.29768518,0.30106583,0.31160244,0.3305971,0.3606838,0.40684667,0.47889385,0.59827673,0.8215229,1.0
0.6115834,0.1113342,0.2480773,-0.107018925,-0.45215917,-1.2288694,-0.59538865,0.165202,1.0,0.80138576,-0.4291956,-0.6332562,-1.9868216e-08,0.0,0.29280087,0.29612607,0.3064898,0.32517278,0.35476583,0.4001713,0.47103634,0.58846045,0.80804366,1.0
0.67057145,0.11800902,0.27059433,-0.103420235,-0.5579346,-1.325006,-0.56631005,0.22901063,1.0,0.75754136,-0.5442723,-0.63242126,0.0,0.0,0.2880802,0.29135177,0.3015484,0.3199302,0.3490461,0.39371952,0.46344203,0.578973,0.79501593,1.0
0.7333782,0.12567192,0.29509652,-0.09978886,-0.6755362,-1.4741292,-0.52494705,0.32801962,1.0,0.7032892,-0.67494744,-0.631636,0.0,0.0,0.28352347,0.2867433,0.29677865,0.31486967,0.34352508,0.38749185,0.45611152,0.5698151,0.7824407,1.0
0.8007078,0.1347605,0.321947,-0.09610173,-0.81102383,-1.6987727,-0.464051,0.48324767,1.0,0.63613683,-0.8366939,-0.63087845,1.1796753e-08,0.0,0.27912912,0.28229904,0.29217887,0.30998948,0.33820075,0.3814861,0.44904223,0.5609835,0.7703136,1.0
0.8256484,0.049922284,0.27552763,-0.093616724,-0.81094813,-8.940697e-08,-0.5063025,-0.35649613,1.0,0.61558145,-0.2595292,-0.6305058,7.450581e-09,0.0,0.27477777,0.27789828,0.2876241,0.30515707,0.33292854,0.3755391,0.4420421,0.5522383,0.7583052,1.0
0.8286389,0.0059839683,0.26790643,-0.09636393,-0.8111027,-0.0006931424,-0.5324055,-0.22043853,1.0,0.63455826,0.23735383,-0.63018656,-2.1656354e-06,0.0,0.27026397,0.27333322,0.28289926,0.30014423,0.32745948,0.3693701,0.43478063,0.54316664,0.7458485,1.0
0.8059848,-0.045308843,0.25052905,-0.08122951,-0.8114778,-1.3053417e-05,-0.5287683,0.09739893,0.0,0.68054664,0.5766166,-0.6296946,-5.9604645e-08,0.0,0.2664133,0.26943883,0.27886856,0.29586783,0.3227939,0.36410737,0.42858598,0.5354277,0.73522174,1.0
0.77279407,-0.07008665,0.23349494,0.03854491,-0.81951153,-0.0009071529,-0.47343218,0.2926325,1.0,0.69629383,0.2916603,-0.5038657,1.001602,0.0,0.26875272,0.2718048,0.28131735,0.2984659,0.3256284,0.36730468,0.43234944,0.54012936,0.7416779,1.0
0.73697937,-0.0717566,0.2577833,0.042376313,-0.81730217,-0.00031983852,-0.4425161,0.3536693,1.0,0.71473306,0.25723612,-0.38130844,0.9999895,0.0,0.2706865,0.27376056,0.28334156,0.30061346,0.32797143,0.36994758,0.4354604,0.5440158,0.7470145,1.0
0.6987783,-0.0764193,0.28130314,0.046127163,-0.817499,-0.00045767426,-0.3945874,0.39071986,1.0,0.733285,0.25482294,-0.2590133,0.9999849,0.0,0.27276593,0.27586362,0.2855182,0.30292282,0.33049095,0.37278953,0.4388056,0.54819494,0.75275314,1.0
0.6579219,-0.08172178,0.3050976,0.050274044,-0.8175688,-0.00041615963,-0.34099603,0.4344686,0.0,0.75060326,0.23935917,-0.13613439,0.99997467,0.0,0.27502435,0.27814767,0.28788218,0.30543092,0.3332273,0.3758761,0.44243878,0.55273384,0.7589857,1.0
0.61179453,-0.092261866,0.32904068,0.051889166,-0.81764054,-0.00014263391,-0.2791747,0.5001764,0.0,0.7759857,0.34203905,-0.012760997,0.9999563,1.0,0.2773375,0.2804871,0.29030347,0.3079998,0.33602995,0.37903747,0.44616,0.5573827,0.7653693,1.0
0.56409043,-0.09542405,0.35377738,0.058148373,-0.81775194,0.0,-0.21156359,0.5473614,0.0,0.79082406,0.20664287,0.11059296,1.0,0.0,0.27993128,0.28311032,0.29301852,0.31088033,0.33917266,0.3825824,0.45033267,0.5625956,0.7725274,1.0
0.5101182,-0.10795926,0.37939528,0.06048583,-0.8179694,0.0,-0.13294446,0.63466483,0.0,0.8141887,0.31419343,0.23427975,1.0,0.0,0.2826074,0.28581685,0.29581976,0.31385234,0.34241512,0.3862399,0.45463783,0.56797403,0.7806599,1.0
0.45084003,-0.11856983,0.40599754,0.0649072,-0.81833136,0.0,-0.042806387,0.72570246,0.0,0.8393845,0.33620468,0.35797995,1.0,0.0,0.2854627,0.28870457,0.29880854,0.31702334,0.3458747,0.39014223,0.45923123,0.57371247,0.7905428,1.0
0.38591635,-0.12985912,0.43379948,0.07036191,-0.8188823,0.0,0.060705543,0.8316924,0.0,0.8651554,0.34189677,0.4815749,1.0,0.0,0.2885418,0.29181862,0.3020316,0.32044283,0.3496054,0.3943504,0.46418464,0.57990074,0.80118686,1.0
0.3137929,-0.14425237,0.46175936,0.07642275,-0.819665,-5.9604645e-07,0.18127924,0.96786565,0.0,0.8924467,0.35926974,0.60494196,1.0,0.0,0.29186416,0.2951787,0.30550927,0.3241325,0.35363087,0.3988911,0.46952942,0.5865779,0.8126513,1.0
0.23792237,-0.15171714,0.4618122,0.06136344,-0.8191094,0.03280127,0.30846936,1.0130315,0.0,0.92127323,0.37577444,0.72779006,0.9997542,0.0,0.29445097,0.2977949,0.30821702,0.32700533,0.35676512,0.40242648,0.4736909,0.5917768,0.82379144,1.0
0.16474983,-0.14634441,0.46245477,0.04494786,-0.8196867,0.0,0.43376684,1.0,0.0,0.9407826,0.25383317,0.8505275,1.0,0.0,0.2962416,0.29960588,0.31009138,0.32899395,0.35893473,0.40487376,0.47657153,0.59537554,0.8332935,1.0
0.09452702,-0.14048712,0.46319142,0.030021014,-0.8204833,-1.1920929e-07,0.5569517,1.0,0.0,0.9480552,0.09786105,0.9711611,1.0,0.0,0.29736376,0.30074078,0.311266,0.33024016,0.36029434,0.40640742,0.47837678,0.5976308,0.8405415,1.0
0.026760101,-0.13525228,0.46252695,0.012482923,-0.8205133,-6.9618225e-05,0.6803198,0.99997395,0.0,0.99175185,0.4030535,0.9349061,-1.7881393e-07,0.0,0.29758763,0.3009672,0.31150034,0.33048877,0.3605656,0.40671337,0.4787369,0.5980807,0.8447431,1.0
-0.037230175,-0.12798636,0.4627019,-0.0006503162,-0.8207969,-1.1920929e-07,0.80145437,1.0,0.0,1.0073615,0.20240617,0.9625566,0.69260234,1.0,0.29729778,0.30067405,0.31119692,0.33016688,0.3602144,0.40631723,0.47827062,0.5974982,0.84839094,1.0
-0.09968481,-0.122955464,0.40518284,0.008881451,-0.81807137,-2.5629997e-06,0.9197146,0.99999905,1.0,1.0851818,0.7577481,0.93493026,1.6763806e-08,0.0,0.29747677,0.30085507,0.3113843,0.33036566,0.36043128,0.40656185,0.47855857,0.5978579,0.85394514,1.0
-0.14772956,-0.09594503,0.37516928,0.013729504,-0.7639114,0.6831629,0.80175656,-1.0,0.0,1.1312274,0.5745027,0.93490726,1.1175871e-08,0.0,0.29791388,0.30129716,0.31184185,0.33085108,0.3609609,0.40715924,0.47926176,0.5987364,0.8601891,1.0
-0.15623386,-0.01685829,0.30314243,0.05750384,-0.7536485,0.14329053,0.68518364,-1.0000005,0.0,1.1318853,-8.195639e-08,0.934906,0.005683834,0.0,0.30055934,0.30397266,0.314611,0.33378902,0.3641662,0.4107748,0.4835176,0.60405314,0.8738616,1.0
-0.15040842,0.011649132,0.27913928,0.05838122,-0.7666728,-0.1331167,0.56929296,-1.0,0.0,1.118173,-0.171312,0.93491495,0.0,0.0,0.30331835,0.306763,0.31749898,0.3368531,0.3675091,0.41454554,0.48795608,0.6095981,0.8872052,1.0
-0.13096187,0.039128,0.25426337,0.060153622,-0.79983634,-0.39030844,0.45618194,-1.0,0.0,1.0909238,-0.3448996,0.9346626,0.0,0.0,0.30617973,0.30965686,0.32049415,0.34003082,0.37097603,0.4184562,0.49255925,0.6153488,0.8958515,1.0
-0.09816199,0.06561946,0.22955017,0.06292443,-0.85913515,-0.703853,0.36359096,-0.8160246,0.0,1.049592,-0.515219,0.93475205,1.9868216e-08,0.0,0.3092515,0.3127635,0.3237095,0.34344217,0.37469786,0.42265436,0.49750087,0.6215223,0.90506804,1.0
-0.072600335,0.059159853,0.18627407,0.08073152,-0.83490914,5.9604645e-08,0.16835684,-1.3185915,0.0,1.040612,-0.16502649,0.87694883,-0.48621777,0.0,0.31324306,0.31680042,0.32788768,0.34787506,0.37953416,0.42810968,0.5039222,0.6298097,0.91686463,1.0
-0.03938411,0.06666377,0.16417988,0.08692373,-0.83490735,-0.00012591481,0.06858194,-0.8399706,0.0,1.049389,0.11860964,0.75940984,-0.99885434,0.0,0.31743053,0.32103544,0.33227092,0.35252547,0.38460782,0.43383268,0.5106587,0.6390958,0.929201,1.0
0.0025800827,0.08401667,0.17056543,0.0841152,-0.8349074,5.9604645e-08,-0.011633396,-0.68000025,0.0,1.0155864,-0.40428507,0.71826863,-0.23517065,1.0,0.32151678,0.3251681,0.3365482,0.3570635,0.38955885,0.43941736,0.51723236,0.64817923,0.9412546,1.0
0.04049449,0.07765067,0.18262859,0.086040385,-0.8349052,-3.5762787e-07,0.11031371,1.0,0.0,1.011525,-0.013592958,0.58493096,-1.0000001,1.0,0.3257367,0.32943594,0.34096542,0.36174998,0.3946718,0.44518474,0.524021,0.6575647,0.9512295,1.0
0.08467009,0.089862496,0.18254185,0.076216705,-0.83490765,4.7683716e-07,0.23194128,1.0000001,0.0,0.99994236,-0.13729289,0.4689424,-0.99999994,1.0,0.32945362,0.33319506,0.3448561,0.36587784,0.39917535,0.45026466,0.53000057,0.6658827,0.95910084,1.0
0.13929804,0.10995905,0.17929275,0.061735682,-0.83490765,0.0043107867,0.29434574,0.49623206,0.0,0.9745626,-0.30097535,0.35327476,-0.99999994,1.0,0.3325193,0.33629555,0.3480651,0.36928245,0.4028898,0.4544545,0.5349324,0.67280483,0.965455,1.0
0.20419982,0.12997685,0.17017496,0.049619365,-0.7984317,0.48137647,0.18369347,-1.0,0.0,0.91045696,-0.7728702,0.2859689,-0.25840792,1.0,0.33502725,0.338832,0.3506903,0.3720677,0.4059285,0.45788214,0.538967,0.67851627,0.9705442,1.0
0.2785587,0.14926806,0.16959387,0.032694172,-0.7707146,0.35956103,0.07297158,-1.0000001,0.0,0.86104375,-0.6364697,0.14430141,-0.99999994,1.0,0.33677408,0.34059867,0.35251883,0.37400764,0.40804502,0.46026954,0.5417772,0.68259764,0.9738573,1.0
0.36088678,0.1648834,0.17129475,0.01753012,-0.74956685,0.27948666,-0.03713107,-1.0,0.0,0.79237026,-0.8359206,0.027735174,-1.0,1.0,0.33780548,0.34164178,0.35359845,0.3751531,0.4092947,0.46167916,0.5434364,0.68576616,0.97547394,1.0
0.44689906,0.17223632,0.17177789,0.00040478338,-0.7293643,0.2647735,-0.14697123,-1.0,0.0,0.7111413,-0.983511,-0.08687675,-1.0000001,1.0,0.33802712,0.34186593,0.35383043,0.37539923,0.40956324,0.46198207,0.54379296,0.6871068,0.9751846,1.0
0.5313629,0.16915464,0.16995339,-0.019898575,-0.70351684,0.3325479,-0.25643837,-1.0000001,0.0,0.6317026,-0.9621225,-0.2018094,-1.0,0.0,0.33727252,0.34110278,0.35304058,0.3745612,0.40864894,0.46095076,0.542579,0.6861993,0.9726071,1.0
0.6066356,0.15080836,0.16272953,-0.043972608,-0.6593969,0.56030744,-0.3646294,-1.0,0.0,0.58164257,-0.6057585,-0.31806397,-1.0,0.0,0.33534133,0.33914965,0.35101908,0.3724165,0.40630907,0.4583114,0.5394723,0.6825614,0.9672923,1.0
0.67329365,0.13360038,0.15542239,-0.06812649,-0.59643805,0.7948226,-0.47122538,-0.99999994,0.0,0.55993843,-0.2600959,-0.43474448,-1.0,0.0,0.33223328,0.33600628,0.3477657,0.36896482,0.40254325,0.45406362,0.5344723,0.6761938,0.9592381,1.0
0.7333748,0.12034153,0.15682523,-0.085775726,-0.5401116,0.73670375,-0.4746585,-0.13902569,0.0,0.5627947,0.042358816,-0.55091,-0.99999994,0.0,0.32828113,0.33200926,0.34362882,0.36457574,0.39775473,0.44866222,0.5281143,0.6679034,0.9491851,1.0
0.7879468,0.109144345,0.16135944,-0.1005824,-0.50841284,0.50683856,-0.6178068,-1.831613,1.0,0.59050435,0.34968138,-0.66534877,-0.99999994,0.0,0.3236276,0.32730287,0.3387577,0.3594077,0.39211637,0.4423022,0.5206281,0.65803474,0.9374521,1.0
0.8491712,0.123650305,0.18096897,-0.09251403,-0.5827899,-0.9342698,-0.51778567,0.0,1.0,0.55887556,-0.34540403,-0.6349094,-1.9868216e-08,0.0,0.31922153,0.32284677,0.33414567,0.3545145,0.38677785,0.43628043,0.5135399,0.6488142,0.92622304,1.0
0.9169446,0.13557181,0.19520134,-0.09249054,-0.6833474,-1.2609044,-0.49975967,0.14263827,1.0,0.50371736,-0.6861209,-0.63399124,9.934108e-09,0.0,0.3149823,0.3185594,0.32970822,0.34980658,0.38164148,0.43048668,0.5067202,0.64004844,0.91531616,1.0
0.98681897,0.13977566,0.20494364,-0.09659702,-0.7872533,-1.3026668,-0.47950935,0.16204791,1.0,0.4381193,-0.8157485,-0.6335504,-1.2417634e-08,0.0,0.3105377,0.31406432,0.32505584,0.3448706,0.37625626,0.42441222,0.49957,0.6308587,0.9038802,1.0
1.0573068,0.14101285,0.21277791,-0.102827355,-0.89209473,-1.3158475,-0.45834935,0.16997184,1.0,0.3670928,-0.88575375,-0.6327627,1.2417635e-09,0.0,0.30578223,0.30925485,0.32007805,0.33958936,0.3704944,0.41791293,0.4919198,0.6209953,0.8916746,1.0
1.0930114,0.09225498,0.17812178,-0.114285514,-0.8349349,-1.1920929e-07,-0.56494236,-0.47405657,1.0,0.338345,-0.5348667,-0.63021326,1.2417634e-08,0.0,0.3003522,0.30376315,0.31439415,0.33355898,0.3639152,0.41049168,0.48318434,0.6093851,0.8781207,1.0
1.1307586,0.07552759,0.17438066,-0.12781608,-0.8289446,0.095902056,-0.65443397,-0.9039915,1.0,0.32317024,-0.18796173,-0.62990797,-1.9868216e-08,0.0,0.29438105,0.2977242,0.30814385,0.32692766,0.35668042,0.40233094,0.4735784,0.59702694,0.86322254,1.0
1.1166214,-0.027448557,0.1537465,-0.078568004,-0.8332448,-0.08473666,-0.6108763,-0.046800554,1.0,0.3610751,0.46274477,-0.6297262,0.000993371,0.0,0.29060218,0.2939024,0.3041883,0.32273102,0.35210183,0.39716634,0.46749923,0.5893144,0.85355103,1.0
1.0948396,-0.043501332,0.18594667,-0.030787895,-0.8320888,0.03588587,-0.60795295,0.020155648,1.0,0.39824313,0.46465302,-0.6296756,-0.0004385213,0.0,0.28913474,0.2924183,0.30265227,0.32110134,0.35032386,0.3951608,0.46513852,0.58659905,0.8491682,1.0
1.0698767,-0.04985887,0.20082583,-0.029416135,-0.82964116,0.062757894,-0.603166,0.02762247,1.0,0.45142704,0.6652123,-0.6292957,-0.0007362763,0.0,0.2877257,0.29099324,0.30117732,0.3195365,0.3486166,0.39323503,0.46287176,0.5840416,0.84484774,1.0
1.0444684,-0.050813697,0.21368305,-0.024297917,-0.8297366,-1.1324883e-06,-0.5938872,0.07883644,1.0,0.50010806,0.6137156,-0.5995319,0.23997174,0.0,0.28656107,0.2898154,0.29995826,0.31824312,0.34720552,0.39164335,0.4609982,0.5824644,0.84103894,1.0
1.0173396,-0.054250523,0.22383027,-0.017867504,-0.8296954,-4.053116e-06,-0.5811887,0.10632091,1.0,0.53969914,0.50724244,-0.53491306,0.52733296,0.0,0.28569338,0.28893787,0.29905,0.3172795,0.34615418,0.39045748,0.45960233,0.5816224,0.8378788,1.0
0.9883574,-0.057960063,0.2356549,-0.01177212,-0.8296223,5.9604645e-07,-0.5649111,0.13503017,1.0,0.57070845,0.40606382,-0.44365406,0.7463868,0.0,0.2851067,0.2883445,0.2984359,0.31662795,0.34544334,0.38965565,0.4586585,0.5814849,0.8353214,1.0
0.95733714,-0.062042456,0.24956197,-0.0063322615,-0.829541,1.0430813e-06,-0.5449015,0.16495919,1.0,0.5951013,0.3278356,-0.3342805,0.89320344,0.0,0.28476936,0.28800336,0.2980828,0.3162533,0.34503463,0.3891946,0.45811582,0.5819901,0.8332817,1.0
0.9241008,-0.06648276,0.26532304,-0.0014209041,-0.82946146,9.834766e-07,-0.52093816,0.1966707,1.0,0.6147114,0.2708246,-0.21276414,0.9896288,0.0,0.28465527,0.28788796,0.29796338,0.3161266,0.3448964,0.38903868,0.4579323,0.58308786,0.831689,1.0
0.8884279,-0.07136054,0.28315413,0.0028672274,-0.8293858,7.4505806e-07,-0.49274337,0.23062734,1.0,0.6326431,0.24940722,-0.08966696,0.9999998,0.0,0.2847335,0.2879671,0.29804525,0.3162135,0.34499118,0.3891456,0.45805815,0.5847176,0.8304601,1.0
0.8502246,-0.076425254,0.30173734,0.008809489,-0.82931834,2.0861626e-07,-0.45998,0.26659086,1.0,0.6494079,0.2335654,0.033643663,0.99999994,0.0,0.28508022,0.28831774,0.29840818,0.31659856,0.34541127,0.38961947,0.45861593,0.5870577,0.8297708,1.0
0.8092713,-0.08192981,0.32120687,0.014788023,-0.8292608,7.1525574e-07,-0.4214599,0.3128791,1.0,0.6654365,0.22300932,0.15708548,0.9999998,0.0,0.28569543,0.28893995,0.29905215,0.31728178,0.3461567,0.39046028,0.46000955,0.5901127,0.8296167,1.0
0.7653917,-0.0877865,0.34158367,0.020899417,-0.829221,7.748604e-07,-0.37660372,0.36419904,1.0,0.680805,0.21326181,0.28056544,0.99999994,0.0,0.2865836,0.2898382,0.29998186,0.31826815,0.34723282,0.39167416,0.4620983,0.5938973,0.830004,1.0
0.7184277,-0.09396011,0.3630205,0.025411043,-0.8292108,1.1146069e-05,-0.32538593,0.41547108,1.0,0.69574916,0.20625618,0.40396786,0.9999996,0.0,0.28766784,0.29093474,0.3011168,0.31947225,0.3485465,0.393156,0.46455365,0.599359,0.83041,1.0
0.6681066,-0.10067847,0.3851399,0.030220814,-0.8292471,5.9604645e-07,-0.26693296,0.47365323,1.0,0.7100252,0.19573724,0.52713084,1.0,0.0,0.28895968,0.29224125,0.30246902,0.3209069,0.35011175,0.39492154,0.467396,0.60564923,0.83083874,1.0
0.6140382,-0.108176805,0.4080283,0.035322692,-0.82935053,5.9604645e-07,-0.20011878,0.54073626,0.0,0.72365755,0.18500614,0.6498749,0.99999994,0.0,0.2904696,0.29376832,0.30404952,0.32258376,0.3519412,0.39698514,0.47064418,0.61265945,0.8316102,1.0
0.55537546,-0.117364444,0.43437296,0.039399125,-0.8295428,2.9206276e-06,-0.12341666,0.6197277,0.0,0.74234957,0.245641,0.7720233,0.99999994,0.0,0.29214516,0.2954629,0.30580342,0.3244446,0.35397136,0.39927515,0.4742163,0.62028843,0.83258516,1.0
0.49150234,-0.12778047,0.4598236,0.044685632,-0.829862,-1.4305115e-06,-0.034766912,0.7149918,0.0,0.76310027,0.26764053,0.89331007,1.0,0.0,0.29403844,0.2973777,0.3077852,0.3265472,0.3562653,0.40186268,0.4788767,0.6275828,0.83388627,1.0
0.42131308,-0.14040285,0.48516393,0.050629135,-0.83036005,-9.536743e-07,0.068722844,0.83303493,0.0,0.7853994,0.28284526,1.0135949,1.0,0.0,0.2961734,0.29953688,0.31002,0.3289182,0.35885206,0.4054496,0.4845574,0.6325465,0.83556825,1.0
0.3429715,-0.15612066,0.5097502,0.05417426,-0.82967484,5.364418e-07,0.18570673,0.9773881,0.0,0.87121654,0.7661168,0.9349061,0.0,0.0,0.29831308,0.3017009,0.3122597,0.33129445,0.3614446,0.40921307,0.49033833,0.63754606,0.8363696,1.0
0.26315266,-0.15946662,0.5085815,0.03960862,-0.8292225,0.026418984,0.31224984,1.0106517,0.0,0.92907953,0.7253989,0.9349065,3.4928322e-05,0.0,0.29986778,0.30327323,0.3138871,0.33302101,0.3633283,0.4121494,0.49508005,0.6413322,0.8353851,1.0
0.18585995,-0.15451276,0.50777966,0.02329943,-0.83017665,0.0,0.43614084,1.0,0.0,0.9774212,0.61385715,0.9357536,-1.9868216e-08,0.0,0.30067325,0.30408785,0.31473023,0.33391553,0.3643042,0.41402733,0.49862793,0.64356494,0.8328519,1.0
0.11093014,-0.149657,0.5069606,0.007964748,-0.83028424,-5.9604645e-08,0.56087255,1.0,0.0,1.0167214,0.4854428,0.93490696,1.9868216e-08,0.0,0.30071473,0.3041298,0.31477365,0.3339616,0.3646953,0.4148253,0.5017754,0.6424882,0.82874316,1.0
0.038427025,-0.14490408,0.50637865,-0.007227912,-0.83068734,-5.9604645e-08,0.6839549,1.0,0.0,1.0451723,0.357378,0.9349065,3.973643e-08,0.0,0.3000652,0.30347288,0.31409374,0.33324024,0.36453882,0.41539916,0.50363684,0.639406,0.8232043,1.0
-0.03169774,-0.14025612,0.5061572,-0.022385051,-0.8308805,-5.9604645e-08,0.80509657,1.0,0.0,1.0629188,0.23080736,0.9357865,0.0,0.0,0.2987316,0.30212414,0.3126978,0.3317592,0.36353377,0.41508657,0.5042283,0.63509464,0.8162452,1.0
-0.099596836,-0.1357062,0.5063967,-0.037585627,-0.83038396,-5.9604645e-08,0.92537415,1.0,0.0,1.0719501,0.10623503,0.9349073,3.973643e-08,0.0,0.2966376,0.30000636,0.3105059,0.3294337,0.361585,0.41365874,0.5034065,0.6294178,0.8077097,1.0
-0.15711154,-0.115153305,0.5077958,-0.056667704,-0.8221064,0.10429078,0.9257847,0.0,0.0,1.0622647,-0.11954224,1.0512092,1.1732342,1.0,0.2937163,0.2970519,0.30744803,0.32649,0.35861275,0.41102585,0.50106245,0.6222458,0.797438,1.0
